person_id,DEGREE_CENTRALITY,EIGENVECTOR,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
34317,0.008432349559218092,9.826633993494564e-05,0.3333577319205232,7.59897342298121e-05,0.5757575757575758
132623,0.006132617861249521,0.0010153438872660151,0.3601564715219408,0.0,1.0
149013,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
58902,0.0003832886163280951,2.5692884677390455e-06,0.2673531309814476,0.0,0.0
200115736,0.009198926791874281,0.0011756159091390569,0.37746269158208595,0.0,1.0
50713,0.0157148332694519,0.0013833130024449,0.39476573516904073,0.0005039254588748964,0.6329268292682927
99867,0.003832886163280951,1.1073649308912508e-05,0.2937304421608956,0.0,1.0
42524,0.0003832886163280951,7.630593559910673e-07,0.2384056372547575,0.0,0.0
200148509,0.0019164430816404755,3.9645767300138836e-05,0.3137034781632015,0.0,1.0
91678,0.0026830203142966655,1.897355571124149e-05,0.29680497576533693,0.0,1.0
132639,0.07665772326561901,0.02126962146932319,0.41669716490065406,0.0003690445795145097,0.9708542713567839
132640,0.04906094288999617,0.005940026138465448,0.4098660638367089,0.00032632104808254394,0.41966043307086615
91680,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
99875,0.01801456496742047,2.9313782036742088e-05,0.2846333921098849,0.0,1.0
34341,0.04254503641241855,0.002490871257740792,0.40262687102089173,0.0032157372327105086,0.31351351351351353
50725,0.003449597546952856,7.761325779397346e-30,0.0034495975469528554,0.0,1.0
132647,0.014564967420467614,0.0006707477631133536,0.3541767220328484,0.00017866258600963102,0.6699857752489331
42538,0.16941356841701802,0.057628599263478276,0.4641058243803692,0.004729719698650225,0.44712243871907736
50733,0.10770410118819472,0.008837963398809622,0.43477378087988966,0.03238493098222518,0.44898322318251144
200148525,0.009965504024530471,7.486449566608711e-05,0.31613462680430315,0.0,1.0
200009263,0.10233806055960139,0.017258617945859506,0.4604297386427029,0.004340933667851882,0.43656895046605276
83504,0.003449597546952856,0.00025336558991760936,0.3262938787742983,0.0007236630164108666,0.7777777777777778
132657,0.13760061326178613,0.05738873624705561,0.42718540880868083,0.0007425635985891431,0.6372138622181417
50737,0.007282483710233807,0.0001113949957347571,0.3131964143515153,8.707175441556396e-05,0.4444444444444444
200099376,0.0007665772326561902,9.928044913460064e-06,0.2873418413427644,0.0,1.0
124468,0.003832886163280951,0.00021879267826601916,0.3189096393012824,0.0007236630164108666,0.8
42553,0.08470678420850901,0.01538609763888492,0.437802707615449,0.0008285965842528006,0.5819004524886878
83513,0.0045994633959371405,0.0002936472027816955,0.35504201865103824,1.588819559278831e-05,0.6363636363636364
200083003,0.02644691452663856,0.0015441090058257365,0.38947574206794805,0.001139303409461093,0.43052003410059675
203007548,0.0022997316979685703,1.2550184694252098e-05,0.2895243656015004,0.0,1.0
50755,0.0030663089306247606,0.00024716864645434836,0.3261108247048597,2.7480759290454986e-06,0.7142857142857143
132676,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
1603,0.0022997316979685703,3.2439333729698884e-05,0.29111934144805934,0.0,1.0
132678,0.0022997316979685703,0.0002402304204908653,0.3142971316768924,2.2338644243622512e-05,0.4
99911,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
200099400,0.003832886163280951,3.6134125334500784e-05,0.29563511508527013,0.0,1.0
200115779,0.0007665772326561902,3.5872032469335547e-06,0.27230005622972825,0.0,1.0
140881,0.18091222690686087,0.06756220886492569,0.4467185744756291,0.0018093090058513052,0.5226348555183706
83537,0.0003832886163280951,1.0378163016443775e-06,0.25492491833632824,0.0,0.0
200214097,0.0022997316979685703,2.84442027476334e-05,0.287946771535065,0.0,1.0
1620,0.06899195093905712,0.004195146733500026,0.4184218427471027,0.00405614814499287,0.7822470515207945
200123988,0.017631276351092375,0.0022157141414202467,0.3799297679976552,0.0012909695321556135,0.7690821256038647
157270,0.08164047527788425,0.000628167063288294,0.3961782552642102,0.002543177887391619,0.6960315351226858
149079,0.003449597546952856,7.761325779397346e-30,0.0034495975469528554,0.0,1.0
83545,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
58970,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
9819,0.0003832886163280951,5.619546695858698e-07,0.24897421352882,0.0,0.0
99931,0.0701418167880414,0.00017944050041956763,0.3305615837568453,0.0001018423430781032,0.8858463940431154
140893,0.008815638175546188,0.00011130327742490265,0.308051163241342,3.51129188513203e-05,0.5928853754940712
132707,0.10655423533921043,0.05282649688114587,0.41737034287302993,0.001445598174776794,0.9442381113160013
200115813,0.0,7.761325779397348e-49,0.0,0.0,0.0
75370,0.025297048677654276,0.0019239403326180603,0.3986233807895851,0.0017601650380088371,0.7421911421911422
200124010,0.07550785741663472,0.02123560058931457,0.4164732545487461,0.0,1.0
200091243,0.017631276351092375,0.0024134635865709197,0.3844527414261987,0.00025663309875890685,0.5314009661835749
42608,0.10502108087389805,0.05291925168454794,0.41528311844001603,2.2940071987396588e-05,0.9737974920456672
108145,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
200083056,0.008815638175546188,0.0018604181892518442,0.34544201160981275,0.0,1.0
42613,0.008049060942889997,0.0008077311407208792,0.3600449334384716,6.693231659771543e-07,0.9142857142857143
1656,0.057493292449214264,0.0026702661569672293,0.43355774382727014,0.006686131880733416,0.3340492170022371
1657,0.0045994633959371405,0.00024349854279193437,0.3270741567232592,2.308638807902926e-05,0.5606060606060606
91770,0.0019164430816404755,1.7469211139929567e-05,0.2970324706368995,0.0,1.0
200009336,0.009582215408202376,0.0010451009657358418,0.3713736112674732,0.0010076124685762247,0.78
200083068,0.04254503641241855,0.007080259640849365,0.42245097749739274,0.001679536897890441,0.5133497133497134
157309,0.006132617861249521,6.811150467693196e-05,0.31540561315052223,7.824723062751517e-05,0.45
116347,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
132729,0.011115369873514757,0.00021309352484089666,0.3361043914636672,7.382337875026065e-05,0.5862068965517241
200107644,0.014564967420467614,0.0002298692101500885,0.3240203707003414,0.0004814076155410529,0.5305832147937412
200001144,0.0003832886163280951,7.766102209202129e-06,0.28238646831985054,0.0,0.0
42626,0.005366040628593331,0.0003480044100674681,0.3326423719807796,1.0179118260114146e-06,0.8901098901098901
75395,0.0003832886163280951,4.069169970228677e-43,0.0003832886163280951,0.0,0.0
116354,0.004216174779609046,2.663009611796124e-05,0.29844309846562056,0.0,1.0
1665,0.010348792640858567,0.0018345419812584066,0.3824293059450082,0.0,1.0
59014,0.06669221924108855,0.004417649673055931,0.4187232451189717,0.000536925284069596,0.8350940136867983
42633,0.0030663089306247606,1.710284962379474e-05,0.2911557951597357,0.0,1.0
200042122,0.0003832886163280951,3.5746921076809735e-06,0.2722681709772424,0.0,0.0
67211,0.006132617861249521,0.0003005471350335367,0.34188651376939416,0.0004458623276802478,0.5
99979,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
1675,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
59025,0.0019164430816404755,1.656301711726283e-05,0.2927688466564656,5.298618399138853e-06,0.8
200066706,0.008815638175546188,0.0018604181892518442,0.34544201160981275,0.0,1.0
59026,0.011498658489842852,0.0006138573295912427,0.3611073427777061,1.976088731384543e-05,0.871264367816092
200115860,0.01724798773476428,0.0015087781123385693,0.37466486950461647,2.6098091348461e-05,0.693939393939394
200025749,0.0019164430816404755,0.0004101996288682617,0.3539071811485007,0.0,1.0
